dataset_id	accession	species	panel	tissue	feature_namespace	total_features	gene_mapped_features	mapped_features	mapping_fraction	mapping_fraction_recomputed	fraction_absolute_difference	reference_version	bridge_version	discovery_eligibility	eligibility_reason	matrix_layer	matrix_type	expression_dtype	source_h5ad_path	source_annotation_path	source_annotation_sha256	mapping_source_path	mapping_source_sha256	missing_value_reason
Populus trichocarpa_PRJNA746591	PRJNA746591	Populus trichocarpa	leaf		standardized H5AD var_names mapped to species reference-gene candidates	28134	27827	26091	0.9273832373640435	0.9273832373640435	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Populus trichocarpa_PRJNA746591.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Populus trichocarpa_PRJNA746591.anno.csv	25dde13d2af76b4a756907faa52b2103c6dff917d5bda634878518a60fca02c2	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Populus trichocarpa_PRJNA746591	PRJNA746591	Populus trichocarpa	root		standardized H5AD var_names mapped to species reference-gene candidates	28134	27827	26091	0.9273832373640435	0.9273832373640435	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Populus trichocarpa_PRJNA746591.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Populus trichocarpa_PRJNA746591.anno.csv	25dde13d2af76b4a756907faa52b2103c6dff917d5bda634878518a60fca02c2	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Populus trichocarpa_PRJNA746591	PRJNA746591	Populus trichocarpa	vascular		standardized H5AD var_names mapped to species reference-gene candidates	28134	27827	26091	0.9273832373640435	0.9273832373640435	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Populus trichocarpa_PRJNA746591.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Populus trichocarpa_PRJNA746591.anno.csv	25dde13d2af76b4a756907faa52b2103c6dff917d5bda634878518a60fca02c2	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Solanum lycopersicum_PRJNA667489	PRJNA667489	Solanum lycopersicum	leaf		standardized H5AD var_names mapped to species reference-gene candidates	20410						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Solanum lycopersicum_PRJNA667489.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Solanum lycopersicum_PRJNA667489.anno.csv	09f028a390af476764334a2dfda05a37110fd8dca3c13883c3d916ae73bf80f6	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Solanum lycopersicum_PRJNA667489	PRJNA667489	Solanum lycopersicum	root		standardized H5AD var_names mapped to species reference-gene candidates	20410						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Solanum lycopersicum_PRJNA667489.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Solanum lycopersicum_PRJNA667489.anno.csv	09f028a390af476764334a2dfda05a37110fd8dca3c13883c3d916ae73bf80f6	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Solanum lycopersicum_PRJNA667489	PRJNA667489	Solanum lycopersicum	vascular		standardized H5AD var_names mapped to species reference-gene candidates	20410						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Solanum lycopersicum_PRJNA667489.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Solanum lycopersicum_PRJNA667489.anno.csv	09f028a390af476764334a2dfda05a37110fd8dca3c13883c3d916ae73bf80f6	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Solanum lycopersicum_PRJNA833659	PRJNA833659	Solanum lycopersicum	leaf		standardized H5AD var_names mapped to species reference-gene candidates	24160						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Solanum lycopersicum_PRJNA833659.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Solanum lycopersicum_PRJNA833659.anno.csv	59e51d63ed25754d7170ff0f20c2c5ba3922f05417b71f117b7cbf65649bf454	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Solanum lycopersicum_PRJNA833659	PRJNA833659	Solanum lycopersicum	root		standardized H5AD var_names mapped to species reference-gene candidates	24160						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Solanum lycopersicum_PRJNA833659.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Solanum lycopersicum_PRJNA833659.anno.csv	59e51d63ed25754d7170ff0f20c2c5ba3922f05417b71f117b7cbf65649bf454	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Solanum lycopersicum_PRJNA833659	PRJNA833659	Solanum lycopersicum	vascular		standardized H5AD var_names mapped to species reference-gene candidates	24160						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Solanum lycopersicum_PRJNA833659.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Solanum lycopersicum_PRJNA833659.anno.csv	59e51d63ed25754d7170ff0f20c2c5ba3922f05417b71f117b7cbf65649bf454	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Sorghum bicolor_PRJNA935359	PRJNA935359	Sorghum bicolor	leaf		standardized H5AD var_names mapped to species reference-gene candidates	22139	21761	20599	0.9304394959121911	0.9304394959121911	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Sorghum bicolor_PRJNA935359.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Sorghum bicolor_PRJNA935359.anno.csv	b06c935767e004a132633e3c7b226706de88d48606058b54de37974f365a233e	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Sorghum bicolor_PRJNA935359	PRJNA935359	Sorghum bicolor	root		standardized H5AD var_names mapped to species reference-gene candidates	22139	21761	20599	0.9304394959121911	0.9304394959121911	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	eligible	passes_provisional_panel_gates	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Sorghum bicolor_PRJNA935359.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Sorghum bicolor_PRJNA935359.anno.csv	b06c935767e004a132633e3c7b226706de88d48606058b54de37974f365a233e	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Sorghum bicolor_PRJNA935359	PRJNA935359	Sorghum bicolor	vascular		standardized H5AD var_names mapped to species reference-gene candidates	22139	21761	20599	0.9304394959121911	0.9304394959121911	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	eligible	passes_provisional_panel_gates	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Sorghum bicolor_PRJNA935359.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Sorghum bicolor_PRJNA935359.anno.csv	b06c935767e004a132633e3c7b226706de88d48606058b54de37974f365a233e	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Triticum aestivum_PRJCA012935	PRJCA012935	Triticum aestivum	leaf		standardized H5AD var_names mapped to species reference-gene candidates	70387						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Triticum aestivum_PRJCA012935.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Triticum aestivum_PRJCA012935.anno.csv	6e492f55865fd1113dabe46f2a6c92d415ee2e6ed7e6d13b059e37affff3c0c8	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Triticum aestivum_PRJCA012935	PRJCA012935	Triticum aestivum	root		standardized H5AD var_names mapped to species reference-gene candidates	70387						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Triticum aestivum_PRJCA012935.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Triticum aestivum_PRJCA012935.anno.csv	6e492f55865fd1113dabe46f2a6c92d415ee2e6ed7e6d13b059e37affff3c0c8	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Triticum aestivum_PRJCA012935	PRJCA012935	Triticum aestivum	vascular		standardized H5AD var_names mapped to species reference-gene candidates	70387						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Triticum aestivum_PRJCA012935.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Triticum aestivum_PRJCA012935.anno.csv	6e492f55865fd1113dabe46f2a6c92d415ee2e6ed7e6d13b059e37affff3c0c8	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Wolffia australiana_PRJNA809022	PRJNA809022	Wolffia australiana	leaf		standardized H5AD var_names mapped to species reference-gene candidates	16855						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Wolffia australiana_PRJNA809022.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Wolffia australiana_PRJNA809022.anno.csv	d6c1d6e19433ad7e6cf960fb4ab617b813c1a9361eb207c256020ccc00e3d2eb	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Wolffia australiana_PRJNA809022	PRJNA809022	Wolffia australiana	root		standardized H5AD var_names mapped to species reference-gene candidates	16855						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Wolffia australiana_PRJNA809022.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Wolffia australiana_PRJNA809022.anno.csv	d6c1d6e19433ad7e6cf960fb4ab617b813c1a9361eb207c256020ccc00e3d2eb	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Wolffia australiana_PRJNA809022	PRJNA809022	Wolffia australiana	vascular		standardized H5AD var_names mapped to species reference-gene candidates	16855						reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	nonnegative_integer_unverified;csr	int64	/data/datasets/Bioinformatics/h5ad/Wolffia australiana_PRJNA809022.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Wolffia australiana_PRJNA809022.anno.csv	d6c1d6e19433ad7e6cf960fb4ab617b813c1a9361eb207c256020ccc00e3d2eb	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	orthogroup mapping coverage not evaluated for this manifest dataset; values retained blank
Zea mays_PRJCA020760	PRJCA020760	Zea mays	leaf		standardized H5AD var_names mapped to species reference-gene candidates	2000	1920	0	0.0	0.0	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Zea mays_PRJCA020760.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Zea mays_PRJCA020760.anno.csv	3db7b8e7c161c9057a2f53a8c7d002a8bc39780c90dfb1977add7648d48f1b63	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Zea mays_PRJCA020760	PRJCA020760	Zea mays	root		standardized H5AD var_names mapped to species reference-gene candidates	2000	1920	0	0.0	0.0	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Zea mays_PRJCA020760.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Zea mays_PRJCA020760.anno.csv	3db7b8e7c161c9057a2f53a8c7d002a8bc39780c90dfb1977add7648d48f1b63	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
Zea mays_PRJCA020760	PRJCA020760	Zea mays	vascular		standardized H5AD var_names mapped to species reference-gene candidates	2000	1920	0	0.0	0.0	0.0	reference_longest_protein_v1	gene_mapping_candidates_v1 + gene_orthogroup_candidates_v1	excluded	orthogroup_coverage_below_60pct_or_unavailable;fewer_than_two_candidate_labels_with_100_cells	X	scaled_continuous;dense	float32	/data/datasets/Bioinformatics/h5ad/Zea mays_PRJCA020760.h5ad	/root/autodl-tmp/project/plant-cell/data_raw/Zea mays_PRJCA020760.anno.csv	3db7b8e7c161c9057a2f53a8c7d002a8bc39780c90dfb1977add7648d48f1b63	/workspace/projects/PhyloOpenCell/metadata/gene_mapping_candidate_summary.tsv;/workspace/projects/PhyloOpenCell/metadata/dataset_orthogroup_coverage_v1.tsv	c1b43878a37f9df6b71d43837c126fa75978f4fbf274dbe36de802713efc926f;5bf556f16a0a3dc2bc78cea55cd5a1e852aef9f302ee79aee0e1baf98f8104b3	
